iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-4.14,-1.68,-1.0,2.72,95.25,1.93,1.92
1961-01-02,-5.11,-2.13,-1.14,0.58,91.99,1.54,2.65
1961-01-03,-3.62,0.33,1.54,5.24,94.76,1.6,2.98
1961-01-04,-0.19,0.51,2.48,0.76,95.48,4.12,2.12
1961-01-05,-3.48,-0.26,0.41,1.37,93.88,2.01,4.0
1961-01-06,-3.39,-1.57,-0.08,0.91,92.87,3.9,4.73
1961-01-07,-3.15,-0.28,0.14,6.81,96.01,1.61,4.41
1961-01-08,-3.26,-0.1,0.3,0.82,92.67,1.67,4.13
1961-01-09,-0.16,0.61,1.77,3.03,97.13,2.32,2.13
1961-01-10,-2.03,-0.91,0.83,0.02,95.43,2.08,2.15
1961-01-11,-5.89,-2.63,0.04,0.11,96.17,1.77,2.48
1961-01-12,-10.49,-5.84,-0.92,0.0,92.68,5.94,1.44
1961-01-13,-11.5,-5.3,-2.05,0.05,79.82,2.75,1.42
1961-01-14,-6.55,-2.51,0.05,1.63,91.09,2.79,2.34
1961-01-15,-6.28,-3.04,-1.01,0.0,98.04,1.79,4.55
1961-01-16,-9.61,-5.86,2.52,0.01,84.67,5.86,1.89
1961-01-17,-12.51,-5.7,-3.01,0.0,89.04,6.52,4.23
1961-01-18,-14.31,-11.0,-6.59,0.0,74.57,6.51,6.07
1961-01-19,-13.79,-9.88,-6.13,0.01,74.46,6.74,4.32
1961-01-20,-12.82,-7.77,-3.68,0.38,77.97,6.64,2.95
1961-01-21,-9.21,-3.53,-1.85,0.11,91.9,1.91,1.41
1961-01-22,-4.58,-2.31,-0.63,2.75,96.81,1.94,1.49
1961-01-23,-5.84,-3.24,-1.69,2.44,96.94,1.97,2.09
1961-01-24,-6.62,-4.5,-2.68,0.65,98.05,2.0,2.51
1961-01-25,-10.46,-7.94,-3.66,0.0,93.78,2.07,4.23
1961-01-26,-12.04,-9.63,-7.03,0.02,75.45,7.18,3.97
1961-01-27,-13.36,-8.98,-3.51,0.01,81.79,7.32,3.02
1961-01-28,-13.16,-9.48,-4.8,0.01,87.18,4.97,2.6
1961-01-29,-9.71,1.78,3.47,0.0,85.13,6.6,4.8
1961-01-30,-2.56,2.47,3.38,8.33,86.13,2.22,4.9
1961-01-31,-0.68,3.27,6.38,6.7,95.09,3.17,4.04
1961-02-01,-2.93,0.54,2.42,4.16,96.02,3.12,5.16
1961-02-02,-4.04,-0.06,0.8,3.08,92.83,2.51,3.13
1961-02-03,-5.1,-1.38,1.61,0.69,93.35,6.34,2.15
1961-02-04,-5.82,-1.45,-0.39,7.87,91.1,2.5,3.2
1961-02-05,-6.77,-3.19,-0.77,0.84,95.8,6.24,2.5
1961-02-06,-7.23,0.28,1.23,2.34,94.95,2.47,2.87
1961-02-07,-2.47,1.25,2.16,3.13,91.33,3.76,3.71
1961-02-08,-2.48,1.75,3.26,6.45,92.78,5.92,3.45
1961-02-09,-1.83,3.2,4.76,8.37,96.23,2.65,4.91
1961-02-10,-1.74,2.4,4.19,0.34,83.44,2.71,4.06
1961-02-11,-1.9,2.43,3.57,8.58,85.6,3.36,3.91
1961-02-12,-1.54,1.91,3.4,3.34,90.64,2.74,3.23
1961-02-13,-2.15,2.58,3.09,1.66,95.77,2.78,1.73
1961-02-14,2.54,3.57,7.11,0.08,95.26,2.92,1.7
1961-02-15,-3.25,3.32,8.94,0.05,90.49,4.84,1.7
1961-02-16,-2.59,3.26,7.68,0.06,87.58,6.85,1.63
1961-02-17,-3.3,3.18,8.75,0.01,87.15,8.3,1.73
1961-02-18,-4.01,0.72,4.76,0.04,91.55,3.76,1.84
1961-02-19,-4.18,1.79,2.93,8.98,95.42,3.17,1.96
1961-02-20,-3.2,2.3,6.09,0.0,96.55,7.41,1.85
1961-02-21,-3.11,2.17,4.18,0.0,84.84,4.83,2.88
1961-02-22,-3.93,0.95,4.93,0.0,87.32,6.19,3.3
1961-02-23,-3.94,0.67,3.41,0.01,92.05,6.27,2.25
1961-02-24,-4.38,2.54,6.48,0.01,85.13,7.24,2.74
1961-02-25,-4.24,1.53,6.53,0.0,84.91,8.65,2.87
1961-02-26,-4.27,3.28,7.79,0.43,84.33,8.37,2.23
1961-02-27,-2.36,5.05,7.74,0.79,95.2,3.89,2.38
1961-02-28,-2.17,3.53,9.51,2.1,95.81,4.13,3.26
1961-03-01,-1.9,1.93,5.0,1.23,91.19,8.62,2.37
1961-03-02,-2.56,2.63,5.25,3.84,81.75,7.32,2.88
1961-03-03,-1.68,3.36,5.58,1.09,92.66,4.53,2.02
1961-03-04,0.28,3.56,8.94,0.02,76.52,11.38,1.79
1961-03-05,-3.12,4.78,12.19,0.01,68.89,11.96,1.9
1961-03-06,-2.09,6.63,13.15,0.01,66.54,11.1,1.63
1961-03-07,-1.36,6.78,13.66,0.01,61.39,11.54,2.2
1961-03-08,-1.78,7.45,15.83,0.01,59.96,13.23,2.01
1961-03-09,-0.36,9.62,17.77,0.01,44.03,13.32,1.95
1961-03-10,-0.03,8.99,15.54,0.01,56.98,13.39,1.89
1961-03-11,0.47,5.65,8.66,0.01,81.75,5.14,2.26
1961-03-12,-0.63,8.1,12.8,2.11,69.8,11.18,4.61
1961-03-13,3.34,6.87,8.42,11.89,94.84,4.39,4.09
1961-03-14,3.25,6.55,7.0,1.72,95.27,4.38,3.09
1961-03-15,2.71,6.48,7.71,0.72,92.46,4.99,2.29
1961-03-16,1.0,8.6,15.08,0.0,72.03,13.8,2.88
1961-03-17,0.08,10.22,17.41,0.01,58.57,14.51,2.04
1961-03-18,-0.21,5.98,11.26,0.67,81.16,8.95,3.32
1961-03-19,-3.94,0.63,5.8,1.06,76.73,9.61,4.12
1961-03-20,-5.35,0.1,2.82,2.73,82.54,10.86,5.7
