iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-6.03,-3.12,-0.78,2.1,94.96,1.74,1.62
1961-01-02,-2.46,-1.57,-0.21,0.0,95.93,1.69,2.25
1961-01-03,-2.3,-0.5,0.76,0.03,95.75,1.73,4.06
1961-01-04,-1.33,1.32,4.24,0.0,90.22,2.59,2.46
1961-01-05,-2.14,0.37,3.25,0.0,83.8,4.4,3.75
1961-01-06,-4.06,-0.4,2.91,0.0,82.4,5.44,3.54
1961-01-07,-2.85,-0.49,1.58,0.13,86.08,3.03,3.16
1961-01-08,-2.36,0.56,3.34,0.43,86.12,4.58,2.68
1961-01-09,-1.83,1.18,4.71,0.07,89.09,5.29,2.18
1961-01-10,-1.25,1.3,4.76,0.0,89.78,5.92,3.04
1961-01-11,-0.25,0.35,0.84,0.0,89.91,1.83,2.79
1961-01-12,-3.96,-2.38,0.62,0.0,77.54,5.2,5.58
1961-01-13,-7.98,-3.95,0.5,0.0,75.18,6.65,2.27
1961-01-14,-5.52,-2.74,0.2,0.0,80.38,4.8,2.52
1961-01-15,-6.69,-2.4,1.7,0.0,91.14,4.24,2.77
1961-01-16,-8.07,-3.97,1.85,0.0,87.84,6.09,2.02
1961-01-17,-7.66,-3.71,0.74,0.0,75.42,6.84,3.72
1961-01-18,-12.31,-9.21,-5.59,0.01,67.42,7.09,3.55
1961-01-19,-12.96,-7.48,-2.85,0.01,65.12,7.26,3.21
1961-01-20,-12.3,-6.77,-1.25,0.0,61.97,7.45,2.59
1961-01-21,-12.14,-6.4,-1.81,0.01,77.57,5.48,2.14
1961-01-22,-6.78,-4.08,-1.99,0.02,79.6,5.85,2.99
1961-01-23,-8.54,-4.87,-2.13,6.56,91.21,2.13,3.02
1961-01-24,-5.07,-4.07,-3.06,0.53,94.82,2.16,2.7
1961-01-25,-7.58,-6.33,-4.3,0.15,89.24,2.21,3.65
1961-01-26,-13.65,-10.6,-7.13,0.0,82.36,3.38,3.4
1961-01-27,-20.26,-11.9,-3.39,0.0,71.46,7.8,3.48
1961-01-28,-14.78,-9.02,-3.88,0.21,81.84,7.7,4.56
1961-01-29,-12.37,-7.31,-2.86,0.0,89.25,7.16,2.77
1961-01-30,-10.54,-4.25,0.38,1.13,90.11,2.35,2.1
1961-01-31,-0.69,4.09,9.53,2.74,84.76,5.66,4.86
1961-02-01,0.14,2.93,5.63,0.08,81.09,2.47,9.45
1961-02-02,-0.5,1.64,4.75,0.52,81.98,6.04,2.74
1961-02-03,-0.23,1.77,3.85,0.36,80.36,6.32,5.04
1961-02-04,-0.83,0.44,3.01,2.36,80.91,7.29,5.06
1961-02-05,-4.65,-2.13,1.17,1.0,90.3,6.99,4.87
1961-02-06,-8.71,-3.08,0.1,0.13,86.41,2.65,2.96
1961-02-07,-4.16,0.08,2.98,0.44,83.76,2.67,2.66
1961-02-08,0.08,2.36,4.88,5.52,82.56,7.97,5.0
1961-02-09,-0.07,2.74,4.91,9.57,91.12,2.78,5.32
1961-02-10,2.83,3.32,4.45,1.38,87.33,2.84,8.02
1961-02-11,0.4,4.44,9.33,2.9,81.58,7.8,4.67
1961-02-12,2.28,3.84,5.64,0.57,88.08,7.21,7.29
