iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-3.75,-1.21,0.97,0.66,94.22,1.48,1.86
1961-01-02,-3.96,-1.89,-0.11,0.04,92.93,1.48,1.51
1961-01-03,-2.76,0.0,1.1,1.02,91.75,1.49,1.69
1961-01-04,-2.05,0.74,3.19,0.03,93.75,1.67,2.08
1961-01-05,-3.71,1.2,3.3,0.23,87.49,1.91,2.34
1961-01-06,-3.5,-0.57,1.88,0.02,87.32,1.74,1.93
1961-01-07,-1.85,1.88,3.12,0.58,86.61,1.72,3.53
1961-01-08,-0.66,1.95,2.86,0.0,86.07,1.56,3.0
1961-01-09,-0.8,2.27,4.61,0.0,88.18,2.55,2.3
1961-01-10,-2.26,0.66,3.71,0.0,88.18,3.4,1.79
1961-01-11,-2.58,0.15,1.35,0.0,90.95,1.61,2.34
1961-01-12,-7.29,-4.57,0.58,0.0,81.86,4.94,2.12
1961-01-13,-10.42,-3.98,-1.17,0.0,80.69,2.14,1.28
1961-01-14,-4.05,-1.21,0.78,2.16,91.85,1.67,0.92
1961-01-15,-5.57,-2.3,0.76,0.0,94.96,1.69,1.51
1961-01-16,-8.94,-6.29,-4.21,0.0,87.84,1.79,1.36
1961-01-17,-9.24,-5.73,-0.67,0.0,96.89,3.97,1.49
1961-01-18,-15.39,-11.75,-6.33,0.0,83.53,4.93,1.45
1961-01-19,-17.0,-12.19,-6.4,0.0,78.29,3.66,1.21
1961-01-20,-16.28,-10.55,-4.77,0.22,79.38,3.74,0.98
1961-01-21,-13.23,-5.05,-3.33,0.02,82.07,1.84,1.27
1961-01-22,-6.4,-3.04,-0.83,1.58,91.76,1.88,0.86
1961-01-23,-5.65,-3.78,-2.26,2.15,93.89,1.9,1.28
1961-01-24,-4.88,-3.45,-2.0,0.14,97.67,1.93,1.18
1961-01-25,-12.26,-8.25,-3.45,0.02,89.68,1.96,1.96
1961-01-26,-17.99,-10.39,-6.13,0.0,69.79,5.16,1.36
1961-01-27,-18.6,-13.29,-6.18,0.01,80.04,4.66,1.26
1961-01-28,-19.68,-14.24,-8.54,0.0,87.0,2.16,1.32
1961-01-29,-16.82,-1.15,3.13,0.01,74.66,3.56,2.28
1961-01-30,0.38,5.45,6.75,0.36,79.18,3.64,9.21
1961-01-31,3.15,5.48,8.64,2.23,90.35,2.16,4.08
1961-02-01,-0.26,2.09,4.94,3.2,82.64,2.19,2.42
1961-02-02,-0.65,1.31,3.04,1.35,84.05,2.46,2.89
1961-02-03,-1.16,1.08,3.59,0.0,77.02,5.08,2.79
1961-02-04,-1.67,0.82,2.14,1.67,77.15,3.33,3.65
1961-02-05,-5.54,-2.0,2.08,0.26,85.38,4.96,2.97
1961-02-06,-5.22,-1.36,-0.32,0.14,91.45,2.4,1.75
1961-02-07,-2.34,3.07,6.32,0.21,78.52,6.11,2.87
1961-02-08,1.38,3.28,6.1,1.57,77.52,5.45,3.49
1961-02-09,1.26,6.22,8.22,2.47,81.55,2.63,8.12
1961-02-10,1.53,4.05,6.7,0.37,78.57,2.75,5.09
1961-02-11,1.35,4.38,7.08,3.83,76.81,3.05,3.32
1961-02-12,2.32,4.1,5.58,1.23,83.46,2.65,5.24
1961-02-13,-0.21,3.95,6.04,0.01,88.94,2.71,1.68
1961-02-14,0.31,3.58,9.02,0.0,91.25,4.8,2.02
1961-02-15,-1.22,3.31,8.43,0.02,88.59,5.75,1.26
1961-02-16,-1.71,4.06,8.21,0.0,85.24,2.84,1.42
1961-02-17,0.53,4.48,10.58,0.04,84.24,7.93,1.37
1961-02-18,-1.63,1.3,5.61,0.31,91.14,3.2,1.27
1961-02-19,-3.58,3.18,5.94,2.85,82.03,2.99,2.15
1961-02-20,1.6,4.63,9.49,0.05,82.04,7.26,2.19
1961-02-21,0.92,3.75,8.11,0.0,83.95,3.23,2.43
1961-02-22,0.81,2.45,4.02,0.01,82.5,3.14,2.11
1961-02-23,1.22,3.03,4.57,0.0,77.61,3.19,1.83
1961-02-24,-0.54,1.97,6.26,0.0,85.62,3.58,1.25
1961-02-25,-2.29,0.64,1.9,0.03,86.63,3.3,1.57
1961-02-26,-1.08,1.17,5.07,0.0,86.66,3.39,1.49
1961-02-27,-2.37,2.4,4.35,0.21,88.94,3.42,1.19
1961-02-28,1.54,3.98,7.09,1.1,87.75,3.56,2.58
1961-03-01,0.67,3.49,6.63,0.58,84.82,5.17,2.83
1961-03-02,1.11,5.11,8.79,1.12,72.53,8.98,3.95
1961-03-03,2.06,5.35,8.51,0.07,86.25,3.84,3.18
1961-03-04,0.67,4.3,10.38,0.0,85.25,7.99,1.61
1961-03-05,-3.07,5.48,14.41,0.01,69.7,10.87,1.6
1961-03-06,-1.57,4.81,12.51,0.0,84.4,8.63,1.37
1961-03-07,-2.8,7.11,15.81,0.0,58.53,10.18,1.66
1961-03-08,-1.23,7.27,17.88,0.0,61.81,12.27,1.43
1961-03-09,-3.17,7.61,19.47,0.0,54.82,12.78,1.31
1961-03-10,-2.35,7.85,18.9,0.0,61.95,11.67,1.37
1961-03-11,2.5,8.15,11.63,0.0,71.12,5.41,2.64
1961-03-12,2.79,11.14,16.64,1.71,64.11,8.99,4.29
1961-03-13,6.6,8.38,12.05,4.68,92.91,4.22,3.3
1961-03-14,7.02,9.47,11.31,0.57,79.69,6.44,4.9
1961-03-15,6.8,10.14,13.27,0.0,76.88,7.11,4.56
1961-03-16,5.02,11.17,18.17,0.0,64.38,14.19,4.83
1961-03-17,1.69,11.22,20.52,0.0,56.79,13.54,2.09
1961-03-18,4.36,9.33,15.47,0.08,72.64,7.32,3.5
1961-03-19,0.24,3.11,8.22,0.61,87.22,10.71,4.32
1961-03-20,-2.66,2.03,5.24,0.74,74.96,8.95,4.32
1961-03-21,-0.81,1.98,5.24,1.65,84.13,9.65,8.74
1961-03-22,-3.67,1.21,3.51,0.03,69.08,11.09,4.97
1961-03-23,1.04,5.84,8.33,0.0,78.3,5.64,3.84
1961-03-24,3.7,7.45,10.5,0.0,70.83,7.62,4.22
1961-03-25,1.86,6.42,10.61,0.0,75.8,9.95,2.05
1961-03-26,1.88,9.73,15.7,0.44,66.5,12.95,4.48
1961-03-27,0.55,3.8,10.5,0.45,76.97,11.72,8.41
