iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-1.37,-0.38,1.45,0.0,89.69,1.6,1.44
1961-01-02,-1.95,-1.22,-0.53,0.0,92.09,1.54,0.79
1961-01-03,-2.3,1.1,2.09,0.0,82.6,1.55,2.15
1961-01-04,-0.16,1.23,2.97,0.0,89.69,1.76,1.05
1961-01-05,-1.67,1.45,3.67,0.0,83.38,3.28,3.06
1961-01-06,-1.67,0.73,3.94,0.0,72.85,4.82,1.59
1961-01-07,-0.99,1.75,3.51,0.28,81.36,2.42,3.26
1961-01-08,0.19,1.9,2.53,0.4,81.99,1.63,1.73
1961-01-09,0.33,2.77,5.4,0.53,82.44,3.55,2.15
1961-01-10,-0.92,1.63,4.3,0.01,78.83,4.77,0.63
1961-01-11,-0.59,0.53,1.48,0.43,86.18,1.68,0.85
1961-01-12,-4.98,-3.46,0.2,0.0,75.81,3.26,0.68
1961-01-13,-7.84,-2.75,-0.85,0.0,75.01,3.87,0.48
1961-01-14,-2.82,-0.58,1.69,0.27,76.88,2.57,0.46
1961-01-15,-3.12,-1.39,1.14,0.0,94.68,1.89,0.86
1961-01-16,-6.35,-5.21,-2.89,0.01,97.02,1.9,0.66
1961-01-17,-7.4,-5.14,-0.95,0.0,88.81,4.24,1.36
1961-01-18,-12.07,-8.63,-4.83,0.0,60.84,6.5,1.25
1961-01-19,-12.73,-7.6,-3.58,0.0,59.58,6.3,0.93
1961-01-20,-11.51,-6.97,-1.96,0.0,61.86,5.43,0.4
1961-01-21,-10.56,-4.29,-2.74,0.0,71.28,1.91,0.38
1961-01-22,-3.24,-1.41,0.93,0.0,80.32,1.95,0.63
1961-01-23,-4.94,-2.94,-1.51,3.11,90.51,1.96,1.23
1961-01-24,-4.24,-3.44,-2.07,0.06,89.38,1.99,1.38
1961-01-25,-9.03,-6.99,-3.91,0.05,80.07,2.02,2.8
1961-01-26,-13.91,-9.28,-6.27,0.0,57.4,6.46,0.84
1961-01-27,-15.44,-9.35,-4.55,0.0,68.24,5.45,0.61
1961-01-28,-14.23,-8.52,-3.63,0.0,75.46,5.45,1.07
1961-01-29,-10.54,1.01,5.58,0.0,74.62,6.46,1.49
1961-01-30,-0.91,5.61,7.22,2.9,67.43,2.19,4.59
1961-01-31,3.7,5.31,9.45,3.78,94.47,2.61,4.58
1961-02-01,0.95,1.9,4.07,4.31,87.19,2.26,1.9
1961-02-02,0.22,1.89,4.14,0.27,79.7,3.88,2.02
1961-02-03,0.24,1.42,4.73,0.08,77.54,5.61,1.42
1961-02-04,-0.74,0.5,2.61,2.72,81.89,4.7,1.75
1961-02-05,-4.95,-1.92,1.55,0.0,89.02,5.94,2.31
1961-02-06,-5.48,0.63,2.05,0.62,80.33,2.46,1.11
1961-02-07,-0.29,3.02,6.01,0.21,83.01,4.96,2.61
1961-02-08,1.04,2.83,5.48,4.61,76.41,5.3,2.15
1961-02-09,0.82,5.28,7.1,5.54,89.06,2.63,4.15
1961-02-10,2.45,3.48,6.15,0.18,83.62,2.71,3.59
1961-02-11,1.66,4.57,8.44,7.61,73.04,4.69,2.43
1961-02-12,3.17,4.13,5.35,0.38,85.95,2.73,3.84
1961-02-13,0.56,4.03,5.81,0.06,85.18,3.55,1.2
1961-02-14,3.23,5.29,6.73,0.01,88.61,2.82,1.0
1961-02-15,1.95,3.8,6.87,0.01,91.09,3.9,0.71
1961-02-16,0.28,3.91,6.37,0.0,87.06,2.91,0.63
1961-02-17,2.94,5.16,10.53,0.02,79.69,8.82,0.74
1961-02-18,-1.16,0.88,3.82,0.02,96.76,3.29,0.66
1961-02-19,-1.77,2.04,3.54,2.18,89.73,3.12,0.39
