iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-6.38,-3.76,-0.59,0.0,95.99,2.51,1.64
1961-01-02,-4.68,-2.43,-0.39,0.0,92.78,2.51,1.79
1961-01-03,-2.89,-0.43,2.13,0.01,87.13,2.03,1.7
1961-01-04,-3.68,-0.46,3.12,0.19,88.78,3.37,2.55
1961-01-05,-3.92,0.47,2.75,0.23,86.14,2.3,3.49
1961-01-06,-5.05,-1.88,3.3,0.0,82.39,3.18,1.88
1961-01-07,-4.06,0.55,2.78,0.0,83.48,2.49,3.71
1961-01-08,-2.27,0.93,2.66,0.0,80.01,1.79,1.98
1961-01-09,-0.53,1.86,5.07,0.23,87.21,3.99,2.44
1961-01-10,-2.47,0.73,4.1,0.08,79.45,4.92,2.18
1961-01-11,-2.49,-0.43,1.48,0.0,89.03,1.85,1.37
1961-01-12,-8.94,-5.63,0.34,0.0,93.85,6.32,0.75
1961-01-13,-11.81,-4.56,0.27,0.01,78.01,5.08,1.2
1961-01-14,-5.16,-2.41,1.39,0.0,80.79,4.97,0.9
1961-01-15,-4.74,-2.46,-0.51,0.01,96.71,1.93,2.41
1961-01-16,-7.83,-5.1,-1.71,0.04,91.09,5.05,1.23
1961-01-17,-9.23,-5.29,-1.76,0.0,94.23,4.29,1.97
1961-01-18,-12.8,-10.17,-5.55,0.01,74.46,6.93,3.18
1961-01-19,-13.78,-9.45,-3.87,0.01,78.64,6.98,2.09
1961-01-20,-13.77,-8.68,-1.39,0.31,79.3,6.59,0.97
1961-01-21,-10.9,-3.7,-0.01,0.76,92.44,2.14,1.57
1961-01-22,-7.01,-4.81,-0.65,0.98,94.4,2.78,1.2
1961-01-23,-7.08,-2.55,-0.21,2.06,94.71,2.15,1.61
1961-01-24,-5.48,-2.54,-1.37,0.2,96.93,2.18,1.06
1961-01-25,-6.46,-5.3,-2.15,0.0,93.13,2.21,2.15
1961-01-26,-11.14,-8.86,-6.07,0.0,85.68,2.24,1.85
1961-01-27,-16.0,-10.01,-4.5,0.01,84.29,7.26,1.64
