iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-3.92,-2.73,-1.73,1.96,99.92,1.65,1.38
1961-01-02,-3.44,-2.63,-1.29,0.0,99.96,1.66,2.95
1961-01-03,-3.5,-0.7,0.21,0.0,96.24,1.68,5.82
1961-01-04,-0.39,0.99,4.32,0.0,96.88,1.76,4.63
1961-01-05,-2.15,-0.34,1.63,0.26,91.7,2.15,5.21
1961-01-06,-3.64,-1.84,0.91,0.0,90.98,5.02,6.48
1961-01-07,-2.43,-1.05,0.17,1.6,89.95,3.0,5.23
1961-01-08,-3.28,-1.03,0.92,0.19,90.0,2.24,3.55
1961-01-09,-3.66,-0.43,1.64,0.21,90.09,3.82,1.49
1961-01-10,-2.22,-1.21,0.77,0.0,99.52,2.09,3.57
1961-01-11,-2.14,-1.31,-0.91,0.0,97.94,1.8,3.89
1961-01-12,-7.14,-6.24,-1.03,0.0,87.69,3.68,4.01
1961-01-13,-11.4,-5.06,-0.12,0.01,69.32,5.52,1.91
1961-01-14,-6.11,-4.16,-1.95,0.0,77.88,2.01,1.37
1961-01-15,-5.7,-2.67,0.88,0.0,95.55,4.36,5.19
1961-01-16,-7.56,-3.46,5.15,0.0,69.57,6.94,5.12
1961-01-17,-9.03,-6.42,-2.47,0.0,78.76,6.42,5.23
1961-01-18,-14.06,-12.37,-6.8,0.08,69.9,7.11,5.27
1961-01-19,-15.03,-9.13,-4.55,0.07,57.72,7.18,4.06
1961-01-20,-13.13,-6.41,1.05,0.0,44.67,7.32,1.52
1961-01-21,-12.6,-4.75,1.52,0.0,40.01,7.4,0.87
1961-01-22,-9.02,-6.37,-3.03,0.0,71.83,4.02,3.03
1961-01-23,-8.71,-5.3,-3.76,3.04,79.39,2.11,0.6
1961-01-24,-6.61,-6.1,-3.9,1.62,94.93,2.14,3.87
1961-01-25,-10.96,-9.89,-4.43,0.17,89.99,2.24,7.36
1961-01-26,-14.59,-11.74,-4.47,0.0,78.72,6.05,3.48
1961-01-27,-17.1,-9.06,-1.87,0.01,48.57,8.1,1.57
1961-01-28,-12.4,-9.1,-4.63,0.19,65.28,6.38,4.14
1961-01-29,-11.02,-6.62,-5.16,0.0,89.17,2.57,2.18
1961-01-30,-8.37,-3.92,-2.23,4.57,89.66,2.34,3.34
1961-01-31,-3.03,1.72,5.2,11.57,94.47,2.39,4.7
1961-02-01,-1.29,0.47,2.37,1.74,90.92,2.41,7.11
1961-02-02,-1.42,-0.65,1.9,0.23,81.77,4.94,3.0
1961-02-03,-1.67,-1.24,1.29,0.89,87.89,6.3,5.61
1961-02-04,-3.05,-2.25,1.22,6.09,88.61,3.97,4.13
1961-02-05,-7.07,-5.13,-0.99,1.55,100.0,4.95,5.2
1961-02-06,-14.37,-4.78,-2.82,0.11,88.18,2.61,3.18
1961-02-07,-6.23,-1.39,1.41,0.42,87.8,2.65,4.77
1961-02-08,-2.2,-0.44,2.46,4.24,93.53,6.25,3.71
1961-02-09,-2.06,1.77,3.58,12.83,90.49,2.74,3.7
1961-02-10,0.41,0.56,3.53,0.07,98.51,2.78,6.59
1961-02-11,-1.31,1.36,4.81,6.92,89.77,3.95,2.29
1961-02-12,0.62,0.96,4.24,3.11,98.6,2.94,4.85
1961-02-13,-0.43,1.35,3.61,0.0,95.7,3.55,2.56
1961-02-14,0.34,2.79,4.92,0.01,96.07,3.27,1.45
1961-02-15,1.84,3.55,7.11,0.0,87.32,5.99,1.21
1961-02-16,-1.96,1.99,4.2,0.0,99.9,3.08,2.18
1961-02-17,0.48,3.43,9.02,0.01,83.56,7.57,2.0
1961-02-18,-2.06,4.23,10.64,0.01,74.78,10.52,2.63
1961-02-19,-3.16,0.93,7.3,1.83,94.05,6.04,2.29
1961-02-20,0.57,1.75,3.51,0.1,93.39,3.27,2.69
1961-02-21,-0.43,0.37,2.13,0.0,96.79,3.32,4.19
1961-02-22,-0.41,0.78,2.36,0.01,93.64,3.38,4.72
1961-02-23,0.09,1.49,3.31,0.01,86.88,3.62,2.71
1961-02-24,-0.41,-0.1,1.72,0.0,98.19,3.72,4.61
1961-02-25,-1.37,-0.89,1.26,0.01,91.25,3.64,4.82
1961-02-26,-2.01,-1.08,0.3,0.0,91.17,3.76,3.99
1961-02-27,-1.48,1.21,3.42,0.0,88.69,3.79,4.85
1961-02-28,-1.28,1.28,4.04,2.24,90.2,3.87,3.76
1961-03-01,-0.57,0.54,4.26,0.65,89.87,7.29,4.01
1961-03-02,-1.12,0.34,3.09,1.05,84.81,6.28,2.11
1961-03-03,-1.38,1.93,3.94,0.87,92.09,3.87,1.57
1961-03-04,-0.09,1.76,5.56,0.0,90.35,4.06,2.13
1961-03-05,-2.33,3.1,9.36,0.01,77.62,10.99,3.2
1961-03-06,0.81,3.39,9.41,0.01,86.0,9.76,1.43
1961-03-07,-0.11,5.07,11.43,0.01,62.64,12.77,1.29
1961-03-08,2.1,5.4,13.11,0.02,66.32,13.38,1.21
1961-03-09,1.09,6.51,14.04,0.02,44.39,14.02,1.6
1961-03-10,-0.52,9.06,16.94,0.02,49.02,13.97,2.95
1961-03-11,3.64,6.36,12.86,0.02,76.0,11.48,3.08
1961-03-12,3.78,8.53,13.44,2.25,67.69,11.92,2.25
1961-03-13,4.41,5.04,10.0,3.54,95.86,4.46,7.33
1961-03-14,4.02,5.93,7.5,1.26,96.17,4.52,6.49
1961-03-15,5.53,6.82,9.56,0.19,89.63,7.14,5.96
1961-03-16,4.44,8.03,13.93,0.01,70.1,14.08,6.49
1961-03-17,3.72,7.89,15.34,0.02,71.56,15.04,2.79
1961-03-18,2.41,8.88,16.26,3.77,74.11,14.08,4.28
1961-03-19,-1.08,0.34,8.68,0.25,89.45,6.49,4.57
1961-03-20,-3.09,-0.79,1.67,4.04,83.69,12.4,4.01
1961-03-21,-1.78,-0.38,2.93,1.48,95.3,10.29,6.02
1961-03-22,-4.47,-3.45,0.35,1.5,86.24,11.67,4.57
1961-03-23,-4.45,2.0,2.97,0.09,89.55,5.07,5.4
1961-03-24,2.21,4.11,7.65,0.0,81.98,8.38,5.13
1961-03-25,3.11,4.73,8.85,0.0,75.15,10.85,2.75
1961-03-26,-0.64,5.96,11.29,0.1,62.02,12.13,1.52
1961-03-27,-1.49,1.21,8.37,2.42,85.82,11.09,6.51
1961-03-28,-3.98,-1.19,2.28,4.06,85.08,6.03,8.43
1961-03-29,-1.21,1.42,3.58,2.07,91.73,5.42,3.33
