iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-5.63,-2.11,-0.11,2.72,94.9,1.64,1.66
1961-01-02,-1.65,-0.62,0.6,0.0,95.34,1.67,2.18
1961-01-03,-1.52,0.52,2.04,0.0,94.36,1.73,4.19
1961-01-04,-0.58,2.44,5.93,0.0,87.91,2.55,2.91
1961-01-05,-0.97,1.6,4.85,0.0,80.67,5.1,2.69
1961-01-06,-2.7,0.88,4.19,0.0,81.27,5.66,3.69
1961-01-07,-2.19,0.29,2.19,0.0,86.32,3.06,2.87
1961-01-08,-1.38,1.54,4.44,0.76,85.27,5.21,2.5
1961-01-09,-0.79,1.89,5.21,0.0,90.56,5.4,1.67
1961-01-10,-0.1,2.22,5.52,0.0,88.62,5.92,2.05
1961-01-11,0.45,1.28,1.8,0.0,89.58,1.79,2.85
1961-01-12,-2.96,-1.35,1.57,0.0,75.17,5.5,6.57
1961-01-13,-6.85,-2.87,1.37,0.0,73.78,6.52,2.0
1961-01-14,-4.88,-2.0,0.6,0.0,80.62,5.15,3.0
1961-01-15,-6.53,-1.46,2.84,0.0,92.43,4.99,2.55
1961-01-16,-8.06,-4.05,1.5,0.0,94.37,5.65,2.13
1961-01-17,-7.17,-3.01,1.54,0.0,72.7,6.72,3.22
1961-01-18,-11.83,-8.48,-4.83,0.0,69.69,6.9,3.41
1961-01-19,-12.68,-7.08,-2.12,0.0,65.52,6.95,3.27
1961-01-20,-12.15,-6.36,-0.62,0.0,60.99,7.03,2.17
1961-01-21,-12.25,-5.89,-1.2,0.0,77.66,6.23,2.04
1961-01-22,-7.18,-3.58,-1.26,0.0,78.72,6.29,3.14
1961-01-23,-8.12,-3.91,-1.32,6.29,91.22,2.08,2.89
1961-01-24,-4.98,-3.63,-2.43,0.19,94.25,2.11,3.22
1961-01-25,-7.33,-5.79,-3.77,0.28,88.65,2.14,3.43
1961-01-26,-13.02,-9.96,-5.91,0.0,82.73,4.08,2.9
1961-01-27,-20.31,-11.26,-2.39,0.0,72.36,7.5,3.42
1961-01-28,-13.6,-8.17,-3.11,0.32,83.97,7.66,4.72
1961-01-29,-12.01,-7.26,-3.75,0.0,92.42,7.2,2.39
1961-01-30,-10.47,-4.38,-0.55,0.82,90.78,2.31,1.23
1961-01-31,-0.91,4.07,10.5,3.09,84.85,6.1,3.82
1961-02-01,0.55,3.72,6.59,0.49,80.71,2.39,9.15
1961-02-02,0.14,2.45,5.79,0.21,82.1,6.92,2.45
1961-02-03,0.67,2.74,5.1,0.12,79.93,7.1,3.87
1961-02-04,0.05,1.51,4.54,1.17,79.11,7.75,4.83
