iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-2.19,-0.91,0.57,3.94,94.81,1.66,1.08
1961-01-02,-0.65,-0.08,0.88,0.29,94.84,1.67,2.85
1961-01-03,-0.66,2.08,3.43,0.0,83.53,2.07,3.87
1961-01-04,1.02,3.4,7.66,0.0,88.22,2.18,4.13
1961-01-05,-0.39,1.84,4.8,0.0,82.8,3.31,2.85
1961-01-06,-3.0,1.52,4.88,0.0,79.2,4.84,3.26
1961-01-07,-0.79,1.02,2.79,0.0,81.91,1.85,1.76
1961-01-08,-1.99,1.31,3.73,0.27,84.56,3.78,1.86
1961-01-09,-1.28,1.48,4.03,0.73,85.34,3.44,2.08
1961-01-10,-0.47,1.53,3.68,0.1,86.58,2.99,3.04
1961-01-11,0.46,1.74,2.79,0.0,84.73,1.86,2.64
1961-01-12,-3.21,-1.82,2.23,0.0,76.31,5.83,3.53
1961-01-13,-6.3,-3.15,1.2,0.01,73.61,6.25,1.51
1961-01-14,-4.34,-2.38,0.64,0.0,89.36,2.62,1.47
1961-01-15,-6.34,-0.48,3.4,0.01,86.29,4.9,2.57
1961-01-16,-6.52,-2.61,-0.43,0.0,83.21,3.27,2.66
1961-01-17,-7.21,-3.61,1.34,0.0,67.83,6.35,3.05
1961-01-18,-11.65,-8.46,-4.26,0.07,61.49,6.71,3.38
1961-01-19,-12.75,-7.57,-1.22,0.06,57.36,6.61,2.01
1961-01-20,-12.85,-6.57,1.29,0.02,52.41,6.56,0.83
1961-01-21,-12.47,-6.46,-0.3,0.0,65.8,6.74,2.21
1961-01-22,-10.49,-3.96,-0.66,0.0,74.12,3.95,2.1
1961-01-23,-7.51,-3.06,-0.14,2.19,80.06,2.23,1.73
1961-01-24,-4.99,-3.91,-1.97,0.82,91.53,2.13,3.58
1961-01-25,-7.98,-6.51,-3.75,0.0,73.43,2.16,4.51
1961-01-26,-12.07,-9.85,-5.38,0.02,74.88,3.92,3.07
1961-01-27,-17.26,-10.26,-1.02,0.01,60.39,6.9,1.42
1961-01-28,-14.48,-7.32,-1.8,0.18,69.98,6.72,4.12
1961-01-29,-9.89,-6.74,-3.63,0.18,89.99,2.42,1.96
1961-01-30,-10.69,-3.04,0.13,2.68,83.33,2.54,2.02
1961-01-31,-0.58,2.66,4.68,5.46,88.67,2.36,2.29
1961-02-01,-0.86,2.63,4.29,1.53,84.43,2.41,2.86
1961-02-02,-1.48,1.98,5.56,0.4,76.73,5.06,2.44
1961-02-03,0.17,2.5,5.27,0.0,76.32,6.48,2.92
1961-02-04,-0.46,1.26,4.72,2.48,80.49,5.9,2.78
1961-02-05,-3.68,-1.05,2.82,0.0,85.7,5.04,2.62
1961-02-06,-7.9,-2.1,0.78,0.0,79.41,2.61,2.04
1961-02-07,-3.53,-0.87,1.21,0.0,93.89,2.64,1.94
1961-02-08,-3.44,2.67,5.87,1.82,83.97,6.9,2.92
1961-02-09,-0.4,2.52,3.43,7.06,88.68,2.73,2.07
1961-02-10,1.67,3.55,5.6,0.02,80.03,2.78,3.2
1961-02-11,-0.51,3.92,7.46,2.6,77.94,5.87,1.63
1961-02-12,2.07,4.67,6.33,0.22,81.58,4.48,3.51
1961-02-13,0.99,4.1,7.31,0.0,79.4,5.22,2.01
1961-02-14,0.82,4.22,8.53,0.0,83.25,4.69,1.86
1961-02-15,1.71,3.35,6.49,0.09,89.3,3.0,1.29
1961-02-16,0.54,3.96,6.13,0.0,84.93,3.06,2.62
1961-02-17,1.15,4.26,10.19,0.02,82.93,8.49,1.76
1961-02-18,-1.26,1.23,2.24,0.1,89.95,3.15,1.54
1961-02-19,-1.14,1.59,2.25,3.0,88.43,3.24,1.32
1961-02-20,1.92,4.47,6.09,0.37,85.34,3.25,2.15
1961-02-21,0.71,3.09,5.86,0.02,86.47,3.73,3.31
1961-02-22,1.31,3.72,5.6,0.0,83.3,3.35,3.05
1961-02-23,2.44,4.42,7.1,0.0,75.42,4.95,3.48
1961-02-24,2.06,3.72,5.43,0.0,80.26,3.46,2.65
1961-02-25,1.13,2.16,4.33,0.01,80.19,3.51,3.9
1961-02-26,0.3,1.62,2.4,0.0,89.17,3.57,3.71
1961-02-27,-0.9,3.97,7.87,0.0,76.72,8.52,3.52
1961-02-28,-0.26,4.21,7.02,2.32,72.67,4.36,3.67
1961-03-01,0.36,3.8,8.89,0.03,76.57,9.54,3.15
1961-03-02,-0.9,2.96,7.7,0.23,72.65,7.11,2.72
1961-03-03,0.17,4.83,7.83,0.63,79.89,4.74,1.33
1961-03-04,3.64,5.11,7.77,0.0,82.48,3.9,2.19
1961-03-05,-0.44,5.19,13.06,0.01,70.22,9.55,2.16
1961-03-06,0.83,5.67,11.37,0.06,77.11,8.0,2.45
1961-03-07,-1.26,7.92,15.96,0.01,59.68,12.0,3.13
1961-03-08,1.06,7.7,17.2,0.01,57.68,12.8,2.28
1961-03-09,0.16,8.25,18.79,0.01,50.31,13.62,2.55
1961-03-10,-1.26,8.41,18.69,0.01,50.52,13.56,1.89
1961-03-11,0.92,9.25,17.9,0.01,62.9,12.96,3.09
1961-03-12,4.95,11.44,17.07,0.0,56.36,11.26,2.95
1961-03-13,7.82,9.09,12.76,0.63,78.99,4.43,5.18
1961-03-14,6.36,9.3,11.59,0.03,87.71,4.49,3.62
1961-03-15,8.32,10.28,14.7,0.04,78.9,8.74,4.41
1961-03-16,4.18,11.66,18.85,0.0,57.48,13.58,4.16
1961-03-17,2.69,10.53,19.35,0.02,50.54,14.67,2.22
1961-03-18,0.89,12.2,21.93,0.0,55.58,14.95,4.01
1961-03-19,3.15,5.14,12.26,0.28,66.87,4.79,4.65
1961-03-20,-2.17,2.55,7.14,0.68,73.91,11.85,3.49
