iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-5.52,-3.52,-1.69,0.1,97.32,2.15,1.63
1961-01-02,-4.95,-3.05,-1.78,0.0,98.13,2.15,1.63
1961-01-03,-4.22,-1.76,-0.18,0.03,94.81,1.75,3.73
1961-01-04,-3.72,-1.47,1.92,0.62,92.86,2.76,2.44
1961-01-05,-5.42,-0.53,2.02,0.45,91.02,2.45,6.52
1961-01-06,-5.19,-2.12,1.71,0.01,84.2,3.97,3.36
1961-01-07,-4.76,-0.46,2.0,0.55,86.47,2.55,3.97
1961-01-08,-2.72,0.15,1.62,0.74,81.73,1.79,2.63
1961-01-09,-1.86,1.15,4.05,0.98,85.79,3.73,2.92
1961-01-10,-2.89,-0.34,2.64,0.15,81.68,4.24,2.06
1961-01-11,-2.74,-1.1,0.16,0.01,91.35,1.84,3.09
1961-01-12,-9.33,-6.65,-0.75,0.01,84.03,4.56,1.77
1961-01-13,-12.23,-5.4,-1.5,0.0,80.28,4.29,1.18
1961-01-14,-5.57,-2.19,1.85,0.05,69.58,4.14,1.21
1961-01-15,-4.77,-2.65,-0.35,0.01,97.36,1.97,2.67
1961-01-16,-8.44,-6.33,-2.15,0.0,97.88,3.28,1.55
1961-01-17,-10.11,-6.67,-2.35,0.0,89.7,3.69,1.98
1961-01-18,-15.11,-11.22,-6.32,0.0,65.2,6.12,1.97
1961-01-19,-15.42,-9.9,-4.36,0.0,65.76,6.58,1.63
1961-01-20,-14.02,-8.96,-2.05,0.04,75.6,6.4,1.32
1961-01-21,-11.69,-4.66,-2.44,0.11,91.87,2.22,0.86
1961-01-22,-6.28,-4.56,-1.35,0.22,98.29,2.95,1.45
1961-01-23,-7.98,-4.01,-1.79,2.71,93.88,2.15,1.46
1961-01-24,-5.15,-3.73,-1.83,0.83,95.09,2.21,1.67
1961-01-25,-8.84,-7.14,-3.61,0.08,95.61,2.31,3.18
1961-01-26,-14.25,-10.24,-6.52,0.0,78.52,3.12,2.12
1961-01-27,-16.35,-10.2,-3.57,0.0,72.63,6.72,1.68
1961-01-28,-17.26,-10.12,-4.81,0.0,79.21,5.62,2.39
1961-01-29,-11.27,1.16,6.73,0.01,84.68,6.36,3.64
1961-01-30,-0.9,4.77,7.03,3.95,73.41,2.38,6.29
1961-01-31,2.28,4.61,8.76,9.31,89.22,3.44,5.46
1961-02-01,-0.65,0.71,3.64,3.36,93.35,2.5,6.28
1961-02-02,-1.2,0.44,2.07,3.84,90.14,3.75,3.08
1961-02-03,-1.47,-0.22,2.79,0.47,90.48,4.96,2.47
1961-02-04,-2.84,-1.16,0.55,6.49,93.9,3.58,3.61
1961-02-05,-6.72,-3.77,0.02,0.71,99.72,3.86,2.93
1961-02-06,-7.17,-0.55,2.36,0.62,84.62,3.33,2.17
1961-02-07,-1.38,1.59,3.69,3.91,90.81,4.22,2.9
1961-02-08,-0.22,1.34,3.62,6.99,89.85,4.91,3.68
1961-02-09,0.37,3.76,5.66,5.82,94.39,2.84,8.42
1961-02-10,0.73,1.79,4.21,0.49,90.15,2.85,8.21
1961-02-11,-0.23,3.0,7.82,9.05,82.48,4.75,6.16
1961-02-12,1.22,2.42,3.95,3.54,91.94,2.92,5.17
1961-02-13,-0.34,2.52,4.33,0.17,92.3,2.97,2.16
1961-02-14,0.69,3.11,5.67,0.01,93.56,3.07,1.51
1961-02-15,-0.89,4.52,11.87,0.0,73.61,8.71,1.41
1961-02-16,-0.5,3.3,7.55,0.0,86.49,5.65,1.7
1961-02-17,-0.66,4.07,10.13,0.0,80.87,9.1,1.12
1961-02-18,-1.11,1.45,6.36,0.0,90.54,6.64,1.22
1961-02-19,-2.28,1.94,4.09,3.11,94.55,4.08,3.86
1961-02-20,1.29,3.17,5.68,0.0,88.38,4.14,1.41
1961-02-21,0.52,1.87,4.03,0.0,91.51,4.01,5.11
1961-02-22,-0.67,1.42,2.88,0.05,86.38,3.47,2.5
1961-02-23,0.64,1.6,2.9,0.0,86.12,4.71,2.62
1961-02-24,-0.58,1.53,6.44,0.02,89.05,6.82,1.37
1961-02-25,-1.44,1.39,4.75,0.0,87.7,5.94,1.7
1961-02-26,-1.08,1.75,7.31,0.03,84.23,7.24,1.58
1961-02-27,-2.01,3.61,7.3,0.04,90.35,4.05,1.7
1961-02-28,1.24,3.68,8.98,2.78,89.41,4.02,2.73
1961-03-01,-0.47,1.69,5.44,1.65,93.47,6.72,3.34
1961-03-02,-0.24,2.37,5.95,1.18,83.22,7.18,2.67
1961-03-03,0.55,2.99,5.22,1.35,89.86,4.08,1.92
1961-03-04,0.07,2.44,7.03,0.03,83.33,5.43,1.12
1961-03-05,-2.83,4.38,12.19,0.0,88.95,12.04,1.87
1961-03-06,-1.87,4.44,11.5,0.0,75.78,10.62,0.91
1961-03-07,-1.01,5.8,13.4,0.0,67.94,11.93,1.5
1961-03-08,-1.39,6.19,14.83,0.0,61.7,12.74,1.05
1961-03-09,-1.78,7.23,17.31,0.0,61.34,12.97,1.0
1961-03-10,-1.65,7.61,16.76,0.0,62.58,13.26,1.54
1961-03-11,1.22,5.75,11.34,0.0,79.82,9.2,2.24
1961-03-12,1.67,8.88,13.38,4.04,67.94,10.08,4.68
1961-03-13,5.27,6.89,10.37,5.29,93.84,4.63,4.18
1961-03-14,5.39,6.51,8.9,0.65,92.13,4.59,7.88
1961-03-15,5.71,7.11,10.07,0.09,89.73,5.27,4.41
1961-03-16,3.45,9.02,15.52,0.02,71.63,14.24,5.02
1961-03-17,0.62,9.01,18.0,0.0,60.97,14.63,1.44
1961-03-18,3.48,9.16,16.61,3.34,80.77,12.67,5.04
1961-03-19,-0.78,1.17,7.32,0.57,89.4,10.57,3.86
1961-03-20,-2.88,0.75,3.85,3.19,91.76,10.08,5.41
1961-03-21,-1.89,0.27,4.26,1.99,87.43,11.13,5.34
1961-03-22,-4.57,-1.32,1.76,0.62,94.22,11.52,6.07
1961-03-23,-2.0,2.64,5.12,0.38,89.78,5.32,6.22
1961-03-24,2.11,5.74,10.13,0.03,78.15,11.83,4.21
1961-03-25,2.42,4.65,9.4,0.04,76.12,9.95,2.36
1961-03-26,-0.32,7.73,13.59,0.17,67.43,14.59,4.43
1961-03-27,-0.45,2.41,8.92,2.31,84.12,9.35,7.59
1961-03-28,-4.08,0.64,3.97,0.52,87.07,10.51,10.82
1961-03-29,0.03,2.89,5.37,2.66,82.67,5.48,8.67
1961-03-30,1.77,5.5,8.17,6.45,89.28,5.58,9.1
1961-03-31,2.41,4.5,7.51,12.92,94.46,5.6,4.77
1961-04-01,1.13,6.15,9.97,4.92,86.02,7.12,5.01
1961-04-02,4.11,7.52,12.23,5.76,88.5,8.11,2.2
1961-04-03,5.34,7.26,10.91,1.59,87.19,9.94,3.72
1961-04-04,4.78,9.19,13.4,2.46,82.62,7.55,3.08
1961-04-05,3.35,12.59,21.13,0.0,61.41,17.3,2.23
1961-04-06,5.93,14.25,23.32,0.0,56.53,19.15,1.87
1961-04-07,6.03,14.69,24.08,0.02,62.92,18.35,1.61
1961-04-08,7.01,10.21,18.8,5.56,83.56,11.57,3.15
1961-04-09,2.87,5.48,10.86,0.01,73.09,15.84,2.0
1961-04-10,-0.41,7.86,14.57,0.06,75.71,19.54,1.59
1961-04-11,4.43,10.12,16.24,0.08,80.6,12.28,1.41
1961-04-12,3.82,10.95,17.21,0.0,76.99,14.89,1.17
1961-04-13,4.75,12.89,21.53,0.02,72.52,19.96,1.45
1961-04-14,5.3,13.45,22.51,1.43,72.88,19.39,1.65
1961-04-15,8.86,11.93,17.94,3.65,84.06,9.25,1.99
1961-04-16,6.52,7.47,12.37,10.3,94.24,9.87,2.76
1961-04-17,2.12,9.65,17.44,0.67,75.1,15.24,1.39
1961-04-18,4.73,9.21,15.82,8.4,87.97,10.11,1.36
1961-04-19,6.95,8.41,11.77,0.69,92.08,6.68,1.59
1961-04-20,3.03,9.76,16.54,0.0,80.28,16.24,1.58
1961-04-21,4.31,11.69,18.06,0.11,73.19,18.85,1.64
1961-04-22,6.98,11.88,17.57,0.0,75.61,20.67,3.01
1961-04-23,6.06,8.97,12.6,0.0,85.26,10.0,6.09
1961-04-24,5.59,8.95,14.25,0.19,85.46,13.24,5.74
1961-04-25,4.73,10.45,17.95,0.0,78.52,19.23,2.36
1961-04-26,3.21,11.15,18.3,0.0,76.03,20.36,1.46
1961-04-27,7.49,9.32,14.68,0.01,81.94,10.01,2.67
1961-04-28,2.31,8.98,15.59,0.02,76.44,17.52,2.68
