iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-4.13,-2.67,-1.33,1.73,96.61,1.6,1.87
1961-01-02,-3.58,-1.9,-0.29,0.08,96.33,1.61,2.01
1961-01-03,-2.91,0.48,1.77,0.0,91.11,1.62,6.5
1961-01-04,0.46,2.33,5.24,0.0,91.68,1.74,4.4
1961-01-05,-0.98,0.3,2.35,0.14,87.74,1.78,3.47
1961-01-06,-2.75,-0.64,1.43,0.12,92.18,4.89,4.39
1961-01-07,-1.9,-0.26,1.3,1.29,92.74,2.95,4.0
1961-01-08,-1.87,-0.08,1.61,0.07,93.04,2.59,3.13
1961-01-09,-2.13,0.07,2.47,0.06,89.23,3.8,2.81
1961-01-10,-1.55,-0.46,1.7,0.05,92.8,2.17,4.67
1961-01-11,-2.01,-0.69,0.09,0.05,92.61,1.74,3.3
1961-01-12,-6.27,-4.53,-0.39,0.0,92.62,2.81,3.89
1961-01-13,-9.33,-4.46,-0.33,0.04,80.03,5.08,1.36
1961-01-14,-4.9,-2.89,-0.43,0.08,82.44,2.3,1.79
1961-01-15,-4.37,-1.84,1.58,0.16,86.62,4.27,2.09
1961-01-16,-6.96,-3.33,3.84,0.0,61.09,6.16,2.41
1961-01-17,-9.79,-5.97,-1.94,0.0,80.88,5.96,3.48
1961-01-18,-15.32,-10.69,-5.41,0.0,69.82,6.65,4.26
1961-01-19,-14.21,-8.03,-3.04,0.0,60.83,6.58,3.03
1961-01-20,-11.11,-5.52,0.73,0.0,52.55,6.85,2.43
1961-01-21,-10.26,-5.03,1.7,0.0,52.9,6.95,1.34
1961-01-22,-8.44,-5.73,-3.13,0.0,80.92,2.78,2.82
1961-01-23,-7.79,-4.27,-2.29,1.53,84.42,2.14,2.17
1961-01-24,-7.51,-6.06,-3.73,1.51,91.66,2.07,2.51
1961-01-25,-12.83,-9.31,-5.62,0.15,90.42,3.14,4.7
1961-01-26,-16.42,-11.52,-5.73,0.0,67.83,7.03,3.09
1961-01-27,-15.38,-8.29,-1.53,0.01,63.38,7.22,2.09
1961-01-28,-12.93,-8.35,-4.43,0.09,79.91,7.11,7.61
1961-01-29,-11.32,-6.18,-3.76,0.12,90.6,2.41,4.76
1961-01-30,-7.95,-2.66,0.36,3.16,94.47,2.27,6.28
1961-01-31,-1.89,2.67,5.89,7.2,96.33,2.3,6.84
1961-02-01,-0.76,0.82,3.19,1.03,93.76,2.34,6.14
1961-02-02,-1.2,0.29,2.43,0.36,88.3,4.36,3.69
