iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-3.6,-1.73,0.56,4.27,94.83,1.64,1.63
1961-01-02,-3.47,-0.46,0.7,0.28,95.79,1.65,1.7
1961-01-03,-0.88,2.32,4.03,0.42,85.0,1.97,3.41
1961-01-04,1.23,4.32,8.72,0.01,88.42,2.1,6.49
1961-01-05,-0.14,1.88,5.06,0.0,85.23,2.13,3.93
1961-01-06,-2.06,1.66,4.02,0.0,78.13,5.03,6.12
1961-01-07,-0.03,1.51,3.78,0.0,85.67,2.46,3.99
1961-01-08,-0.15,1.41,4.03,0.99,86.2,3.58,3.76
1961-01-09,-0.35,1.25,3.39,0.46,87.98,3.62,3.83
1961-01-10,-0.43,1.29,3.42,0.03,88.83,2.43,2.98
1961-01-11,-0.27,1.42,2.91,0.02,87.97,1.79,3.17
1961-01-12,-3.12,-1.74,2.16,0.0,76.56,4.35,4.52
1961-01-13,-5.81,-3.21,1.3,0.06,78.35,5.92,1.83
1961-01-14,-4.27,-2.61,0.29,0.0,78.89,1.87,1.54
1961-01-15,-4.73,-0.92,2.19,0.0,86.7,2.96,3.69
1961-01-16,-5.79,-3.0,-0.44,0.0,79.88,4.58,4.24
1961-01-17,-8.96,-5.0,-0.36,0.03,76.91,5.9,6.09
1961-01-18,-12.25,-9.68,-4.32,0.0,75.02,6.62,3.7
1961-01-19,-13.4,-9.06,-1.43,0.05,73.26,6.14,1.59
1961-01-20,-12.41,-6.94,0.16,0.0,66.67,6.0,0.69
1961-01-21,-12.44,-6.96,0.14,0.03,68.87,5.74,1.23
1961-01-22,-11.15,-5.64,-2.05,0.0,77.65,2.82,1.74
1961-01-23,-8.07,-3.27,-0.02,1.05,72.97,3.16,1.19
1961-01-24,-6.61,-5.84,-1.75,0.99,87.46,2.11,4.72
1961-01-25,-10.21,-8.23,-4.8,0.01,88.66,2.38,7.17
1961-01-26,-14.13,-11.88,-6.65,0.02,75.56,6.4,2.29
1961-01-27,-17.21,-11.59,-2.85,0.08,71.0,6.33,0.79
1961-01-28,-15.71,-7.85,-1.41,0.61,71.56,6.52,4.87
1961-01-29,-9.37,-5.82,-4.0,0.05,82.25,2.28,3.66
1961-01-30,-9.35,-2.05,1.39,2.82,81.83,3.08,6.7
1961-01-31,-0.33,3.47,5.48,4.72,88.3,2.37,4.51
1961-02-01,-0.19,2.25,4.62,5.38,85.55,2.39,2.13
1961-02-02,-0.88,1.89,5.95,0.0,79.15,4.76,2.8
1961-02-03,-0.06,1.87,4.69,0.0,79.38,5.04,3.62
1961-02-04,-0.52,0.81,2.99,1.48,77.0,3.55,3.33
1961-02-05,-4.11,-1.33,2.63,0.0,91.56,4.12,2.51
1961-02-06,-7.35,-2.01,1.39,0.0,76.55,3.34,3.3
1961-02-07,-2.55,-0.41,2.23,0.07,88.83,2.79,3.69
1961-02-08,-1.68,2.07,4.35,0.8,81.55,3.98,2.56
1961-02-09,-1.02,1.45,2.71,5.38,91.51,2.72,3.78
1961-02-10,0.54,2.7,4.67,0.0,86.15,2.76,3.9
1961-02-11,0.3,3.0,6.54,4.3,81.01,5.16,2.58
1961-02-12,1.34,3.54,4.91,3.59,85.91,2.87,3.43
1961-02-13,0.38,2.61,5.62,0.0,84.47,3.84,0.73
1961-02-14,-0.39,3.98,8.1,0.01,81.11,4.68,0.56
1961-02-15,1.47,3.82,7.17,0.02,87.14,3.56,1.49
1961-02-16,0.94,3.23,5.06,0.0,87.43,3.04,1.08
1961-02-17,1.43,3.31,7.71,0.01,87.19,4.5,1.06
1961-02-18,-1.94,1.03,2.87,0.05,91.39,4.8,1.2
1961-02-19,-0.74,1.74,2.7,2.95,87.58,4.32,1.18
1961-02-20,0.8,3.47,5.59,0.43,88.96,3.34,0.56
1961-02-21,0.27,2.42,6.23,0.13,87.54,4.35,1.87
1961-02-22,-0.64,1.94,4.77,0.0,86.6,3.48,1.55
1961-02-23,-0.97,3.26,5.6,0.01,79.64,3.4,0.96
1961-02-24,1.79,3.86,5.65,0.0,77.03,3.45,1.55
1961-02-25,0.02,1.56,4.53,0.04,79.18,5.35,3.03
1961-02-26,-0.25,1.01,1.95,0.0,83.67,3.71,3.31
1961-02-27,-0.01,3.9,7.92,0.09,76.25,8.4,2.74
1961-02-28,0.2,3.58,6.68,0.92,77.84,5.58,4.66
1961-03-01,0.22,3.64,8.34,0.0,75.51,9.25,2.69
1961-03-02,-1.04,2.38,6.29,0.09,80.24,5.66,1.74
1961-03-03,-0.73,4.29,8.09,0.45,82.95,5.87,1.52
1961-03-04,1.58,4.41,7.37,0.04,88.36,3.97,1.51
1961-03-05,-1.2,4.82,10.55,0.05,77.38,8.76,1.31
1961-03-06,0.64,4.87,10.44,0.08,79.71,8.3,1.84
1961-03-07,-1.86,6.49,13.85,0.07,73.07,9.94,0.99
1961-03-08,-1.12,6.9,15.37,0.1,67.11,12.21,0.99
1961-03-09,-1.28,7.76,17.15,0.1,58.33,12.5,1.13
1961-03-10,-0.35,8.51,18.68,0.1,57.36,12.47,1.34
1961-03-11,0.54,8.93,16.25,0.07,64.0,10.61,2.19
1961-03-12,6.22,10.67,15.69,0.0,65.86,9.25,3.31
1961-03-13,6.6,8.31,12.01,0.5,80.25,5.92,6.65
1961-03-14,4.67,7.53,10.81,1.25,84.15,4.49,3.4
1961-03-15,6.88,9.8,14.89,0.0,76.31,10.17,5.58
1961-03-16,5.2,10.37,16.88,0.03,64.0,13.13,5.05
1961-03-17,1.35,9.38,18.53,0.12,60.03,14.31,1.06
1961-03-18,3.48,11.66,20.79,0.0,61.26,14.14,5.49
1961-03-19,2.71,4.67,11.57,0.0,68.59,4.97,4.81
1961-03-20,-2.99,1.66,6.03,1.2,72.23,11.96,4.15
1961-03-21,0.04,2.74,6.94,0.11,76.33,9.96,7.57
1961-03-22,-1.93,0.86,5.0,0.0,65.16,12.54,4.81
1961-03-23,-1.76,3.94,6.55,0.04,83.77,5.03,2.4
1961-03-24,4.17,7.26,10.31,0.0,71.75,7.83,4.25
1961-03-25,5.28,8.2,12.1,0.0,66.46,10.18,2.89
1961-03-26,1.62,8.55,12.65,0.0,63.27,7.81,3.43
1961-03-27,1.6,5.23,10.15,1.0,74.03,8.37,5.62
1961-03-28,-1.06,2.08,6.81,0.41,75.11,10.69,8.69
1961-03-29,0.19,4.64,6.52,1.4,81.52,5.4,4.3
1961-03-30,1.67,7.39,10.8,0.08,76.74,5.77,5.4
1961-03-31,4.86,7.27,9.84,1.32,85.57,5.52,3.33
1961-04-01,1.1,8.6,12.76,0.0,79.92,7.51,4.63
1961-04-02,6.37,9.11,12.12,0.6,81.29,6.13,2.01
1961-04-03,7.41,10.09,15.34,1.58,82.99,10.11,3.93
1961-04-04,6.15,10.26,15.16,0.81,86.02,8.1,2.52
1961-04-05,5.97,13.84,21.37,0.12,65.98,16.49,2.66
1961-04-06,6.94,14.33,23.19,0.04,63.98,19.1,2.05
1961-04-07,6.24,16.3,24.41,0.0,60.98,18.29,2.51
1961-04-08,8.78,14.12,23.4,1.34,73.94,13.96,4.2
1961-04-09,3.84,7.07,13.05,0.13,62.52,18.76,3.75
1961-04-10,-0.15,6.38,11.45,0.0,63.85,11.06,2.22
1961-04-11,3.51,9.73,14.27,0.17,70.15,9.81,1.0
1961-04-12,3.72,10.33,17.43,0.12,59.11,19.31,1.58
1961-04-13,2.97,12.86,20.97,0.12,60.07,18.76,2.16
1961-04-14,5.22,16.37,23.64,0.02,49.04,21.11,4.27
1961-04-15,7.52,17.03,23.8,0.0,52.66,20.57,4.56
1961-04-16,8.58,11.01,16.77,1.49,82.93,10.69,2.57
1961-04-17,3.78,12.29,19.88,0.0,68.98,17.81,1.49
1961-04-18,4.68,12.18,20.03,10.01,83.15,11.26,1.81
1961-04-19,9.39,12.55,15.73,0.03,77.16,11.45,3.48
1961-04-20,6.73,11.28,17.47,0.0,59.95,19.96,4.35
1961-04-21,3.5,11.49,19.03,0.12,66.44,22.25,2.69
1961-04-22,5.07,12.0,16.51,0.0,65.39,19.75,5.71
1961-04-23,6.25,12.77,17.3,0.07,63.64,17.82,5.99
1961-04-24,5.65,12.74,20.44,0.03,60.29,20.14,2.71
1961-04-25,4.31,10.25,15.06,0.01,74.85,20.41,3.87
1961-04-26,4.31,13.3,20.64,2.46,72.0,16.43,2.85
1961-04-27,7.76,11.6,17.72,21.1,86.92,12.58,2.35
1961-04-28,8.06,10.02,13.62,2.51,89.69,8.5,1.07
1961-04-29,6.08,11.25,16.19,1.21,84.02,11.57,1.73
1961-04-30,7.22,13.75,21.28,1.2,73.36,17.15,2.98
1961-05-01,6.06,13.03,19.38,0.07,73.65,19.84,2.95
1961-05-02,6.4,12.82,18.64,0.09,72.59,13.4,1.52
1961-05-03,7.63,12.67,19.12,8.14,81.67,16.34,2.87
1961-05-04,6.83,13.2,19.53,0.07,72.93,20.97,2.24
1961-05-05,6.31,15.71,22.33,0.0,69.73,20.95,2.44
1961-05-06,11.49,16.57,22.61,14.0,80.26,11.77,3.39
1961-05-07,11.25,15.0,20.23,0.36,75.74,16.28,4.02
1961-05-08,6.41,10.75,16.24,0.55,79.19,20.46,4.5
1961-05-09,5.93,9.71,14.83,1.54,78.57,15.56,5.95
1961-05-10,6.3,9.3,12.66,0.62,78.93,14.09,4.08
1961-05-11,6.0,8.48,12.37,3.76,80.65,15.08,4.04
1961-05-12,5.74,8.59,12.64,2.0,76.77,16.05,4.85
1961-05-13,5.44,9.81,14.66,3.56,77.97,16.13,2.54
1961-05-14,6.61,10.36,17.25,0.38,83.97,16.3,2.87
1961-05-15,1.64,9.28,13.81,0.0,68.34,17.01,1.97
1961-05-16,4.34,9.03,13.66,1.69,79.86,17.8,2.94
1961-05-17,6.45,9.52,12.71,0.57,80.02,12.25,6.05
1961-05-18,6.84,9.95,14.27,0.1,72.18,14.96,2.12
1961-05-19,5.91,11.96,17.04,0.0,70.43,8.96,1.72
1961-05-20,8.76,13.91,19.39,0.06,63.26,17.33,1.58
1961-05-21,9.11,12.74,18.05,7.56,81.2,12.89,3.45
1961-05-22,9.55,13.5,18.25,0.25,74.83,18.02,3.6
1961-05-23,5.82,12.22,18.41,0.02,65.41,19.02,1.8
1961-05-24,4.65,13.63,20.09,0.09,60.48,21.77,1.6
1961-05-25,7.22,15.99,23.28,0.13,60.56,22.65,0.68
1961-05-26,8.82,17.16,24.56,0.31,60.91,23.09,1.9
1961-05-27,10.59,16.81,23.7,10.62,75.85,16.01,1.85
1961-05-28,8.73,11.94,16.24,1.97,91.1,8.25,2.22
1961-05-29,7.81,11.25,14.46,15.77,87.29,8.21,3.53
1961-05-30,7.78,10.06,12.43,0.0,82.21,8.19,2.22
1961-05-31,7.48,15.45,20.86,0.0,66.19,22.77,2.63
1961-06-01,9.57,19.28,24.64,0.03,65.89,25.75,3.18
1961-06-02,12.3,19.89,26.18,4.35,60.88,26.85,1.79
1961-06-03,14.11,15.97,19.7,15.83,91.24,9.24,2.2
1961-06-04,14.03,16.8,21.33,8.55,89.73,9.92,1.45
1961-06-05,13.34,18.09,23.46,3.78,84.88,14.14,1.76
1961-06-06,14.31,17.28,23.28,7.42,86.27,12.38,0.69
1961-06-07,11.87,17.76,23.36,1.84,86.27,15.23,1.75
1961-06-08,13.56,17.65,21.94,1.7,87.97,9.76,1.26
1961-06-09,13.7,18.76,25.24,0.0,81.61,19.11,1.38
1961-06-10,12.57,17.9,22.46,14.61,85.51,17.07,2.03
1961-06-11,12.98,15.83,19.09,3.13,87.51,9.59,1.28
1961-06-12,12.29,15.98,21.15,3.81,79.55,11.18,1.58
1961-06-13,8.53,16.3,20.88,4.96,82.51,10.69,2.62
1961-06-14,11.3,14.49,18.57,0.77,80.39,13.01,4.17
1961-06-15,9.21,14.13,18.81,0.01,77.96,13.82,1.87
