iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-1.34,-0.04,1.36,0.02,91.2,2.11,2.08
1961-01-02,-1.37,-0.61,0.52,0.02,94.24,1.54,1.45
1961-01-03,-1.84,1.17,2.39,1.41,88.27,1.6,2.94
1961-01-04,0.44,1.95,4.98,0.73,91.09,1.6,2.8
1961-01-05,-1.66,1.3,3.28,0.01,87.22,2.15,2.9
1961-01-06,-1.83,0.98,3.74,0.0,77.05,5.38,2.28
1961-01-07,-0.97,1.59,3.89,2.26,84.89,2.59,3.59
1961-01-08,0.46,1.85,2.78,0.43,82.52,1.61,1.65
1961-01-09,0.05,3.14,5.96,0.22,84.88,4.6,2.74
1961-01-10,-0.19,1.78,4.89,0.05,86.69,5.57,2.59
1961-01-11,0.06,0.76,1.97,0.01,89.46,1.66,1.73
1961-01-12,-5.21,-3.29,0.44,0.0,82.03,5.47,2.16
1961-01-13,-8.76,-3.55,-0.57,0.01,79.3,4.68,1.0
1961-01-14,-3.26,-0.04,3.25,1.18,71.36,3.99,0.79
1961-01-15,-4.58,-2.09,2.52,0.01,90.39,5.44,1.5
1961-01-16,-8.58,-6.03,-3.15,0.0,96.85,1.78,0.89
1961-01-17,-8.46,-5.76,-0.87,0.0,87.6,6.09,2.83
1961-01-18,-12.91,-9.17,-3.13,0.01,73.64,6.52,2.67
1961-01-19,-14.73,-8.18,-1.04,0.01,67.72,6.63,1.48
1961-01-20,-11.94,-5.89,1.75,0.0,72.0,6.77,1.04
1961-01-21,-12.29,-5.4,-0.76,0.0,72.51,5.9,1.09
1961-01-22,-5.81,-1.98,0.67,0.0,82.85,2.16,1.42
1961-01-23,-5.18,-2.67,-1.01,2.02,93.81,1.96,1.39
1961-01-24,-5.13,-4.18,-1.54,0.08,89.3,2.04,1.87
1961-01-25,-10.36,-7.61,-2.84,0.0,86.8,5.63,3.5
1961-01-26,-16.01,-11.46,-3.28,0.0,81.15,7.59,1.49
1961-01-27,-17.64,-9.56,-1.46,0.01,71.77,7.26,1.34
1961-01-28,-13.19,-6.48,-0.95,0.01,77.76,7.44,2.1
1961-01-29,-9.45,-1.77,3.64,0.0,77.49,4.43,2.14
1961-01-30,-3.93,2.57,4.81,9.46,78.45,2.18,4.46
1961-01-31,2.54,4.41,8.71,7.23,96.57,2.35,4.15
1961-02-01,0.68,1.73,3.71,5.48,94.84,2.34,3.82
1961-02-02,0.43,1.86,4.82,0.63,78.89,5.84,2.66
1961-02-03,-0.14,0.85,3.31,0.03,89.19,4.69,2.85
1961-02-04,-1.25,0.03,3.07,7.71,87.06,3.79,3.02
1961-02-05,-6.87,-2.89,2.22,0.06,89.01,6.22,2.17
1961-02-06,-9.31,-1.15,0.5,0.12,87.13,2.51,2.66
1961-02-07,-1.48,2.08,5.0,2.29,85.28,4.27,2.97
1961-02-08,0.3,1.44,4.16,6.05,90.83,5.0,2.72
1961-02-09,0.06,3.52,5.61,11.04,92.83,2.59,3.12
1961-02-10,1.62,2.68,5.1,0.11,90.42,3.75,3.87
1961-02-11,0.62,3.47,7.5,8.34,85.72,4.19,1.94
1961-02-12,2.58,3.98,4.92,0.86,94.3,2.9,3.93
1961-02-13,0.43,3.35,6.4,0.85,88.61,3.86,0.92
1961-02-14,2.47,3.62,5.19,0.1,98.3,2.81,0.62
1961-02-15,1.35,2.35,4.42,0.0,95.02,3.25,0.71
1961-02-16,-0.89,2.78,4.58,0.02,94.41,2.95,0.68
1961-02-17,0.68,2.71,6.71,0.02,95.09,4.28,0.67
1961-02-18,-2.06,0.3,2.17,0.01,95.19,3.0,0.55
1961-02-19,-0.41,1.3,2.85,0.08,97.05,3.14,0.98
1961-02-20,1.68,4.43,7.44,0.08,87.91,3.36,1.17
1961-02-21,2.48,3.88,6.83,0.0,87.74,6.53,3.06
1961-02-22,1.87,3.66,4.73,0.01,79.92,3.31,1.46
1961-02-23,2.17,4.41,6.87,0.0,75.39,4.5,1.85
1961-02-24,0.3,2.65,7.25,0.0,83.62,6.96,1.62
1961-02-25,-2.77,1.53,7.36,0.01,81.81,10.53,1.86
1961-02-26,0.0,1.71,5.26,0.0,83.6,5.51,1.98
1961-02-27,-1.19,4.55,7.17,0.01,78.07,5.67,1.95
1961-02-28,2.31,4.84,8.28,2.66,83.48,4.21,3.8
1961-03-01,0.79,2.72,5.94,0.08,84.75,5.62,2.03
1961-03-02,-1.27,2.94,6.86,0.23,80.04,6.25,2.11
1961-03-03,1.25,4.13,5.87,3.23,91.98,3.74,1.14
1961-03-04,1.26,3.37,8.1,0.02,90.33,7.58,1.05
1961-03-05,-2.2,2.78,9.85,0.01,86.29,7.0,0.53
1961-03-06,0.35,4.29,9.79,0.02,85.36,8.68,0.61
1961-03-07,-1.8,4.75,11.29,0.0,83.08,8.34,0.81
1961-03-08,-1.9,6.46,15.34,0.01,67.75,11.8,0.72
1961-03-09,-1.73,6.12,16.35,0.01,63.32,12.61,0.59
1961-03-10,-2.22,7.88,17.69,0.01,55.46,13.03,1.08
1961-03-11,1.57,7.53,12.55,0.01,78.27,7.79,2.33
1961-03-12,5.15,10.76,15.35,4.49,65.74,11.01,4.2
1961-03-13,6.24,8.12,12.64,1.72,80.61,6.54,4.82
1961-03-14,5.97,8.51,10.25,0.72,91.72,4.49,4.32
1961-03-15,7.44,9.43,12.87,0.02,86.11,8.05,3.77
1961-03-16,5.61,9.6,16.22,0.0,71.58,13.5,3.85
1961-03-17,2.48,9.09,17.46,0.01,70.58,13.56,1.44
1961-03-18,2.41,9.11,17.53,0.01,74.44,11.11,2.81
1961-03-19,0.64,3.16,8.77,0.43,76.5,10.77,4.58
1961-03-20,-3.53,1.53,4.8,4.88,76.2,10.17,4.61
1961-03-21,-0.21,1.9,5.6,1.92,87.14,8.93,7.19
1961-03-22,-1.53,0.92,3.25,0.87,78.89,12.17,4.14
1961-03-23,-0.51,4.87,6.49,0.42,89.37,4.91,4.17
1961-03-24,4.99,7.34,10.46,0.0,77.06,7.15,4.52
1961-03-25,4.17,6.93,11.75,0.0,79.18,10.28,2.41
1961-03-26,3.22,9.42,14.03,0.02,62.27,13.06,2.98
1961-03-27,0.95,3.85,10.62,0.06,74.14,12.99,6.16
1961-03-28,-1.6,1.34,4.54,2.21,81.94,5.77,8.67
1961-03-29,-0.1,4.34,6.76,2.65,88.66,5.29,5.27
1961-03-30,2.56,7.3,9.6,11.78,88.31,5.58,6.66
1961-03-31,3.96,5.22,9.07,1.94,85.73,5.45,3.02
1961-04-01,-0.14,7.91,12.92,0.85,81.39,8.31,5.04
1961-04-02,4.23,7.89,10.33,3.03,86.74,5.66,1.68
1961-04-03,6.95,8.64,11.88,0.62,85.35,11.01,3.38
1961-04-04,5.72,9.45,12.66,1.12,83.91,7.49,2.84
1961-04-05,6.23,15.3,22.37,0.01,62.87,16.02,3.01
1961-04-06,7.62,16.52,24.21,0.02,60.24,18.5,2.0
1961-04-07,7.31,16.37,25.01,3.01,63.1,18.06,1.42
1961-04-08,7.52,11.31,20.97,0.07,84.91,11.76,3.83
1961-04-09,1.73,6.06,12.38,0.02,70.94,18.78,2.6
1961-04-10,-0.01,7.83,14.34,0.0,64.67,17.59,2.82
1961-04-11,4.59,10.28,16.88,0.02,67.79,13.27,1.26
1961-04-12,3.75,10.91,18.6,0.01,58.82,20.14,1.14
1961-04-13,4.79,14.36,22.03,0.01,64.07,19.83,1.72
1961-04-14,7.82,16.63,23.57,0.01,54.23,20.87,3.22
1961-04-15,7.86,14.62,22.96,1.48,67.65,17.88,1.89
1961-04-16,8.66,10.13,13.65,11.17,97.0,6.41,2.13
1961-04-17,5.29,11.46,17.8,0.04,73.71,16.91,1.1
1961-04-18,4.67,13.29,20.38,0.11,70.72,17.78,1.49
1961-04-19,8.34,11.32,15.45,0.0,77.46,7.99,1.73
1961-04-20,3.61,10.47,17.03,0.0,63.19,21.93,2.22
1961-04-21,2.88,11.93,19.11,0.05,57.19,22.19,2.36
1961-04-22,8.78,12.45,17.07,0.0,70.14,18.79,6.68
1961-04-23,8.4,11.89,16.17,0.01,70.29,17.79,6.26
1961-04-24,6.72,13.26,20.08,0.0,61.27,20.12,3.28
1961-04-25,3.52,9.78,16.28,0.0,72.48,22.48,2.24
1961-04-26,3.33,13.47,19.79,0.61,66.46,17.64,1.71
1961-04-27,9.05,11.78,14.68,0.24,89.38,8.93,2.53
1961-04-28,7.27,10.65,15.25,0.05,84.11,12.52,1.55
1961-04-29,6.45,12.78,18.57,0.71,77.44,14.52,3.2
1961-04-30,7.04,13.6,20.83,0.88,70.19,19.51,1.79
1961-05-01,9.1,11.87,17.38,31.83,87.85,12.16,1.88
1961-05-02,8.49,12.58,17.71,2.5,77.06,14.87,1.9
1961-05-03,8.94,12.55,17.95,0.18,82.2,17.34,2.14
1961-05-04,5.03,12.78,19.25,0.02,73.82,19.73,1.32
1961-05-05,6.37,17.02,22.8,0.17,68.71,14.78,2.08
1961-05-06,12.2,14.64,19.16,1.06,87.67,9.69,1.77
1961-05-07,8.25,11.72,17.55,3.85,83.86,12.09,3.1
1961-05-08,6.52,9.64,14.51,1.68,83.83,20.72,5.34
1961-05-09,5.61,8.51,12.07,6.98,88.44,10.24,6.72
1961-05-10,5.86,7.27,10.52,0.14,93.33,8.99,4.55
1961-05-11,5.13,8.5,13.11,0.58,83.16,14.01,2.82
1961-05-12,5.07,7.49,12.21,0.11,86.88,14.34,2.89
1961-05-13,2.85,8.45,12.27,3.91,93.35,8.85,1.26
1961-05-14,5.09,8.34,14.4,0.02,79.95,21.55,2.64
1961-05-15,1.51,7.95,12.68,0.34,79.87,11.75,1.83
1961-05-16,2.46,9.03,14.32,0.13,79.71,16.15,2.39
1961-05-17,5.91,9.18,12.72,0.18,86.32,9.76,2.4
1961-05-18,3.9,10.15,15.28,0.0,71.35,18.31,1.75
1961-05-19,5.69,11.2,16.69,0.02,76.47,9.13,1.1
1961-05-20,6.99,11.17,17.0,0.0,82.43,16.14,1.56
1961-05-21,5.98,10.94,17.43,7.27,89.07,13.52,1.38
1961-05-22,9.14,12.5,18.09,0.0,76.32,15.35,2.81
1961-05-23,3.93,12.14,18.51,0.01,64.2,17.35,1.16
1961-05-24,7.01,14.3,20.62,0.02,67.98,20.5,1.5
1961-05-25,7.2,15.05,22.35,0.01,66.64,24.44,1.07
1961-05-26,8.83,17.54,25.07,0.0,62.18,22.34,1.99
1961-05-27,11.27,15.44,22.99,17.77,81.95,17.81,2.01
1961-05-28,6.8,7.65,13.11,1.21,99.03,8.16,2.95
1961-05-29,6.88,8.95,10.49,4.89,96.81,8.16,3.16
1961-05-30,6.42,9.22,11.84,0.29,90.56,8.35,2.91
1961-05-31,8.18,12.8,18.26,0.0,73.46,14.39,1.27
1961-06-01,8.91,19.08,26.27,0.0,67.24,24.6,2.37
1961-06-02,11.56,18.68,24.59,0.06,63.54,28.03,1.79
1961-06-03,12.12,15.77,21.17,3.54,84.36,12.4,2.53
1961-06-04,14.0,16.59,22.28,4.62,91.35,11.57,1.59
1961-06-05,13.1,16.48,23.12,2.49,88.0,13.81,1.59
1961-06-06,11.84,16.28,22.65,6.53,91.39,14.77,1.23
1961-06-07,13.41,17.23,23.32,9.67,88.79,13.14,1.56
1961-06-08,13.27,17.06,22.07,1.1,89.87,9.91,1.05
1961-06-09,13.98,17.71,22.2,0.02,86.37,14.71,1.06
1961-06-10,12.85,15.88,21.32,0.3,89.94,11.53,2.61
1961-06-11,11.61,15.08,17.83,1.17,87.36,8.75,1.65
1961-06-12,11.61,14.19,20.08,0.05,83.67,19.06,2.38
1961-06-13,7.88,13.64,19.36,5.0,91.27,14.26,3.05
1961-06-14,11.31,12.76,17.69,1.82,89.08,12.71,4.07
1961-06-15,9.8,13.65,18.27,0.03,74.38,18.79,1.87
