iso-date,tmin,tavg,tmax,precip,relhumid,globrad,wind
1961-01-01,-1.17,0.22,1.48,4.6,93.52,1.68,1.63
1961-01-02,-0.58,0.6,1.02,0.14,95.53,1.69,1.22
1961-01-03,-0.29,1.83,4.41,0.01,90.6,3.36,3.87
1961-01-04,0.38,3.4,8.49,0.07,91.18,1.84,3.75
1961-01-05,0.48,2.45,5.55,0.0,82.52,5.01,2.14
1961-01-06,-2.82,2.14,5.34,0.0,77.55,5.56,3.22
1961-01-07,-0.25,1.17,3.34,0.0,83.23,2.26,1.6
1961-01-08,-1.34,1.8,5.12,1.51,82.88,4.85,1.98
1961-01-09,-0.06,2.01,6.05,0.69,92.23,4.16,1.02
1961-01-10,-1.02,1.75,5.25,0.13,89.92,5.19,2.03
1961-01-11,0.77,2.52,3.47,0.0,85.8,1.98,1.78
1961-01-12,-3.0,-0.82,2.42,0.0,74.64,6.39,3.16
1961-01-13,-5.6,-2.88,1.64,0.01,71.82,6.7,1.08
1961-01-14,-4.71,-2.56,1.06,0.0,89.29,3.28,1.14
1961-01-15,-6.5,-0.72,3.03,0.0,86.57,4.56,0.91
1961-01-16,-8.05,-3.88,-0.96,0.0,97.06,2.07,0.55
1961-01-17,-6.84,-3.43,0.71,0.0,80.78,6.79,3.93
1961-01-18,-11.35,-8.53,-4.12,0.0,70.21,7.16,2.86
1961-01-19,-13.17,-7.33,-1.2,0.0,71.55,6.69,0.97
1961-01-20,-13.7,-7.79,1.43,0.0,77.94,6.62,0.8
1961-01-21,-13.24,-7.72,0.26,0.0,83.53,5.97,0.74
1961-01-22,-11.05,-4.05,-0.61,0.0,77.45,5.15,2.02
1961-01-23,-8.84,-3.11,0.25,2.24,81.82,2.65,0.88
1961-01-24,-4.32,-2.8,-0.86,0.19,92.31,2.15,2.15
1961-01-25,-7.27,-5.69,-3.81,0.1,75.23,2.18,5.12
1961-01-26,-10.98,-8.45,-4.1,0.0,75.66,4.53,2.59
1961-01-27,-17.88,-9.68,0.11,0.01,69.89,7.42,0.75
1961-01-28,-14.72,-6.44,-2.02,0.85,66.87,7.29,5.28
1961-01-29,-10.41,-6.72,-3.61,0.01,89.12,2.66,2.12
